"Target","Evidence"
"TBX20","predicted (intersection) + predicted (union)"
"TBX4","predicted (intersection) + predicted (union)"
"TBX5","predicted (intersection) + predicted (union)"
"TC2N","predicted (intersection) + predicted (union)"
"TCAF2","predicted (intersection) + predicted (union)"
"TCAIM","predicted (intersection) + predicted (union)"
"TCEAL1","predicted (intersection) + predicted (union)"
"TCEAL4","predicted (intersection) + predicted (union)"
"TCERG1","predicted (intersection) + predicted (union)"
"TCF21","predicted (intersection) + predicted (union)"
"TCF24","predicted (intersection) + predicted (union)"
"TCF4","predicted (intersection) + predicted (union)"
"TCIRG1","predicted (intersection) + predicted (union)"
"TCP11L1","predicted (intersection) + predicted (union)"
"TCP11L2","predicted (intersection) + predicted (union)"
"TDRD15","predicted (intersection) + predicted (union)"
"TDRD9","predicted (intersection) + predicted (union)"
"TEKT5","predicted (intersection) + predicted (union)"
"TENM1","predicted (intersection) + predicted (union)"
"TENM3","predicted (intersection) + predicted (union)"
"TENT2","predicted (intersection) + predicted (union)"
"TENT5C","predicted (intersection) + predicted (union)"
"TENT5D","predicted (intersection) + predicted (union)"
"TERF1","predicted (intersection) + predicted (union)"
"TERF2IP","predicted (intersection) + predicted (union)"
"TES","predicted (intersection) + predicted (union)"
"TET2","predicted (intersection) + predicted (union)"
"TEX22","predicted (intersection) + predicted (union)"
"TFAM","predicted (intersection) + predicted (union)"
"TFAP2A","predicted (intersection) + predicted (union)"
"TFAP2B","predicted (intersection) + predicted (union)"
"TFCP2L1","predicted (intersection) + predicted (union)"
"TFE3","predicted (intersection) + predicted (union)"
"TFEC","predicted (intersection) + predicted (union)"
"TFIP11","predicted (intersection) + predicted (union)"
"TFPI","predicted (intersection) + predicted (union)"
"TGFBI","predicted (intersection) + predicted (union)"
"TGFBR1","predicted (intersection) + predicted (union)"
"TGFBR2","predicted (intersection) + predicted (union)"
"TGFBR3","predicted (intersection) + predicted (union)"
"TGIF1","predicted (intersection) + predicted (union)"
"THADA","predicted (intersection) + predicted (union)"
"THAP1","predicted (intersection) + predicted (union)"
"THAP2","predicted (intersection) + predicted (union)"
"THAP5","predicted (intersection) + predicted (union)"
"THBD","predicted (intersection) + predicted (union)"
"THBS1","predicted (intersection) + predicted (union)"
"THEM4","predicted (intersection) + predicted (union)"
"THRA","predicted (intersection) + predicted (union)"
"THRB","predicted (intersection) + predicted (union)"
"THSD7A","predicted (intersection) + predicted (union)"
"TIA1","predicted (intersection) + predicted (union)"
"TIAL1","predicted (intersection) + predicted (union)"
"TIFA","predicted (intersection) + predicted (union)"
"TIGAR","predicted (intersection) + predicted (union)"
"TIGD2","predicted (intersection) + predicted (union)"
"TIMD4","predicted (intersection) + predicted (union)"
"TIMELESS","predicted (intersection) + predicted (union)"
"TIMM10B","predicted (intersection) + predicted (union)"
"TIMM21","predicted (intersection) + predicted (union)"
"TIMM8A","predicted (intersection) + predicted (union)"
"TIMP4","predicted (intersection) + predicted (union)"
"TLCD4","predicted (intersection) + predicted (union)"
"TLCD5","predicted (intersection) + predicted (union)"
"TLK2","predicted (intersection) + predicted (union)"
"TLL1","predicted (intersection) + predicted (union)"
"TLL2","predicted (intersection) + predicted (union)"
"TLN1","predicted (intersection) + predicted (union)"
"TLN2","predicted (intersection) + predicted (union)"
"TLR3","predicted (intersection) + predicted (union)"
"TLX1NB","predicted (intersection) + predicted (union)"
"TM2D2","predicted (intersection) + predicted (union)"
"TM4SF18","predicted (intersection) + predicted (union)"
"TM7SF3","predicted (intersection) + predicted (union)"
"TM9SF2","predicted (intersection) + predicted (union)"
"TMA16","predicted (intersection) + predicted (union)"
"TMBIM4","predicted (intersection) + predicted (union)"
"TMCC1","predicted (intersection) + predicted (union)"
"TMED10","predicted (intersection) + predicted (union)"
"TMED2","predicted (intersection) + predicted (union)"
"TMED4","predicted (intersection) + predicted (union)"
"TMED7","predicted (intersection) + predicted (union)"
"TMEFF2","predicted (intersection) + predicted (union)"
"TMEM100","predicted (intersection) + predicted (union)"
"TMEM106B","predicted (intersection) + predicted (union)"
"TMEM135","predicted (intersection) + predicted (union)"
"TMEM147","predicted (intersection) + predicted (union)"
"TMEM14A","predicted (intersection) + predicted (union)"
"TMEM151A","predicted (intersection) + predicted (union)"
"TMEM154","predicted (intersection) + predicted (union)"
"TMEM158","predicted (intersection) + predicted (union)"
"TMEM164","predicted (intersection) + predicted (union)"
"TMEM165","predicted (intersection) + predicted (union)"
"TMEM167A","predicted (intersection) + predicted (union)"
"TMEM167B","predicted (intersection) + predicted (union)"
"TMEM168","predicted (intersection) + predicted (union)"
"TMEM17","predicted (intersection) + predicted (union)"
"TMEM170A","predicted (intersection) + predicted (union)"
"TMEM170B","predicted (intersection) + predicted (union)"
"TMEM174","predicted (intersection) + predicted (union)"
"TMEM178A","predicted (intersection) + predicted (union)"
"TMEM178B","predicted (intersection) + predicted (union)"
"TMEM18","predicted (intersection) + predicted (union)"
"TMEM183A","predicted (intersection) + predicted (union)"
"TMEM185B","predicted (intersection) + predicted (union)"
"TMEM189-UBE2V1","predicted (intersection) + predicted (union)"
"TMEM19","predicted (intersection) + predicted (union)"
"TMEM196","predicted (intersection) + predicted (union)"
"TMEM200A","predicted (intersection) + predicted (union)"
"TMEM200C","predicted (intersection) + predicted (union)"
"TMEM209","predicted (intersection) + predicted (union)"
"TMEM215","predicted (intersection) + predicted (union)"
"TMEM229B","predicted (intersection) + predicted (union)"
"TMEM232","predicted (intersection) + predicted (union)"
"TMEM237","predicted (intersection) + predicted (union)"
"TMEM245","predicted (intersection) + predicted (union)"
"TMEM246","predicted (intersection) + predicted (union)"
"TMEM248","predicted (intersection) + predicted (union)"
"TMEM25","predicted (intersection) + predicted (union)"
"TMEM251","predicted (intersection) + predicted (union)"
"TMEM26","predicted (intersection) + predicted (union)"
"TMEM267","predicted (intersection) + predicted (union)"
"TMEM273","predicted (intersection) + predicted (union)"
"TMEM33","predicted (intersection) + predicted (union)"
"TMEM41B","predicted (intersection) + predicted (union)"
"TMEM43","predicted (intersection) + predicted (union)"
"TMEM47","predicted (intersection) + predicted (union)"
"TMEM65","predicted (intersection) + predicted (union)"
"TMEM87B","predicted (intersection) + predicted (union)"
"TMF1","predicted (intersection) + predicted (union)"
"TMLHE","predicted (intersection) + predicted (union)"
"TMOD2","predicted (intersection) + predicted (union)"
"TMOD3","predicted (intersection) + predicted (union)"
"TMPO","predicted (intersection) + predicted (union)"
"TMPPE","predicted (intersection) + predicted (union)"
"TMPRSS4","predicted (intersection) + predicted (union)"
"TMTC1","predicted (intersection) + predicted (union)"
"TMTC3","predicted (intersection) + predicted (union)"
"TMX1","predicted (intersection) + predicted (union)"
"TMX4","predicted (intersection) + predicted (union)"
"TNFAIP1","predicted (intersection) + predicted (union)"
"TNFAIP8L1","predicted (intersection) + predicted (union)"
"TNFRSF11B","predicted (intersection) + predicted (union)"
"TNFSF12","predicted (intersection) + predicted (union)"
"TNFSF14","predicted (intersection) + predicted (union)"
"TNFSF15","predicted (intersection) + predicted (union)"
"TNFSF8","predicted (intersection) + predicted (union)"
"TNIK","predicted (intersection) + predicted (union)"
"TNKS","predicted (intersection) + predicted (union)"
"TNKS2","predicted (intersection) + predicted (union)"
"TNNI1","predicted (intersection) + predicted (union)"
"TNPO1","predicted (intersection) + predicted (union)"
"TNR","predicted (intersection) + predicted (union)"
"TNRC6B","predicted (intersection) + predicted (union)"
"TNRC6C","predicted (intersection) + predicted (union)"
"TNS1","predicted (intersection) + predicted (union)"
"TNS3","predicted (intersection) + predicted (union)"
"TOB1","predicted (intersection) + predicted (union)"
"TOGARAM1","predicted (intersection) + predicted (union)"
"TOMM70","predicted (intersection) + predicted (union)"
"TOPORS","predicted (intersection) + predicted (union)"
"TOR1AIP1","predicted (intersection) + predicted (union)"
"TOR1AIP2","predicted (intersection) + predicted (union)"
"TOR1B","predicted (intersection) + predicted (union)"
"TP53TG3","predicted (intersection) + predicted (union)"
"TP53TG3B","predicted (intersection) + predicted (union)"
"TP53TG3C","predicted (intersection) + predicted (union)"
"TP53TG3D","predicted (intersection) + predicted (union)"
"TP73","predicted (intersection) + predicted (union)"
"TPD52","predicted (intersection) + predicted (union)"
"TPGS2","predicted (intersection) + predicted (union)"
"TPM3","predicted (intersection) + predicted (union)"
"TPP1","predicted (intersection) + predicted (union)"
"TPR","predicted (intersection) + predicted (union)"
"TPRG1","predicted (intersection) + predicted (union)"
"TRA2B","predicted (intersection) + predicted (union)"
"TRABD2A","predicted (intersection) + predicted (union)"
"TRAF6","predicted (intersection) + predicted (union)"
"TRAK1","predicted (intersection) + predicted (union)"
"TRAM1L1","predicted (intersection) + predicted (union)"
"TRAPPC10","predicted (intersection) + predicted (union)"
"TRAPPC13","predicted (intersection) + predicted (union)"
"TRAPPC6B","predicted (intersection) + predicted (union)"
"TRAPPC8","predicted (intersection) + predicted (union)"
"TRAT1","predicted (intersection) + predicted (union)"
"TREM1","predicted (intersection) + predicted (union)"
"TREML4","predicted (intersection) + predicted (union)"
"TRERF1","predicted (intersection) + predicted (union)"
"TRHDE","predicted (intersection) + predicted (union)"
"TRIM13","predicted (intersection) + predicted (union)"
"TRIM2","predicted (intersection) + predicted (union)"
"TRIM22","predicted (intersection) + predicted (union)"
"TRIM23","predicted (intersection) + predicted (union)"
"TRIM24","predicted (intersection) + predicted (union)"
"TRIM25","predicted (intersection) + predicted (union)"
"TRIM27","predicted (intersection) + predicted (union)"
"TRIM33","predicted (intersection) + predicted (union)"
"TRIM35","predicted (intersection) + predicted (union)"
"TRIM38","predicted (intersection) + predicted (union)"
"TRIM4","predicted (intersection) + predicted (union)"
"TRIM44","predicted (intersection) + predicted (union)"
"TRIM6","predicted (intersection) + predicted (union)"
"TRIM62","predicted (intersection) + predicted (union)"
"TRIM64B","predicted (intersection) + predicted (union)"
"TRIM71","predicted (intersection) + predicted (union)"
"TRIM9","predicted (intersection) + predicted (union)"
"TRIML1","predicted (intersection) + predicted (union)"
"TRIO","predicted (intersection) + predicted (union)"
"TRIP13","predicted (intersection) + predicted (union)"
"TRIQK","predicted (intersection) + predicted (union)"
"TRMT10B","predicted (intersection) + predicted (union)"
"TRMT1L","predicted (intersection) + predicted (union)"
"TRMT5","predicted (intersection) + predicted (union)"
"TRMT9B","predicted (intersection) + predicted (union)"
"TRMU","predicted (intersection) + predicted (union)"
"TRPA1","predicted (intersection) + predicted (union)"
"TRPC4","predicted (intersection) + predicted (union)"
"TRPM3","predicted (intersection) + predicted (union)"
"TRPM8","predicted (intersection) + predicted (union)"
"TRPV2","predicted (intersection) + predicted (union)"
"TSC1","predicted (intersection) + predicted (union)"
"TSC22D1","predicted (intersection) + predicted (union)"
"TSC22D2","predicted (intersection) + predicted (union)"
"TSEN2","predicted (intersection) + predicted (union)"
"TSGA10","predicted (intersection) + predicted (union)"
"TSKU","predicted (intersection) + predicted (union)"
"TSPAN11","predicted (intersection) + predicted (union)"
"TSPAN13","predicted (intersection) + predicted (union)"
