"Target","Evidence"
"PM20D2","predicted (union)"
"PMAIP1","predicted (union)"
"PMCH","predicted (union)"
"PMEPA1","experimental (all) + predicted (union)"
"PMP22","predicted (union)"
"PMPCA","predicted (union)"
"PMPCB","predicted (intersection) + predicted (union)"
"PNISR","predicted (union)"
"PNMA1","predicted (union)"
"PNMA8B","predicted (union)"
"PNN","predicted (union)"
"PNP","predicted (union)"
"PNPLA2","predicted (union)"
"PNPLA3","predicted (intersection) + predicted (union)"
"PNPLA4","predicted (intersection) + predicted (union)"
"PNPLA8","predicted (intersection) + predicted (union)"
"PNRC1","predicted (intersection) + predicted (union)"
"POC1B-GALNT4","predicted (union)"
"POFUT1","predicted (intersection) + predicted (union)"
"POGK","predicted (union)"
"POGLUT3","predicted (union)"
"POGZ","predicted (union)"
"POLA1","predicted (intersection) + predicted (union)"
"POLA2","predicted (union)"
"POLDIP2","predicted (union)"
"POLE2","predicted (union)"
"POLH","predicted (union)"
"POLI","predicted (intersection) + predicted (union)"
"POLK","predicted (union)"
"POLQ","predicted (intersection) + predicted (union)"
"POLR1A","predicted (intersection) + predicted (union)"
"POLR1B","predicted (union)"
"POLR1E","predicted (union)"
"POLR2D","predicted (union)"
"POLR2E","predicted (union)"
"POLR2F","predicted (union)"
"POLR2M","predicted (union)"
"POLR3F","predicted (union)"
"POLR3G","predicted (intersection) + predicted (union)"
"POLR3H","predicted (union)"
"POLR3K","predicted (union)"
"POM121","predicted (union)"
"POMT2","predicted (intersection) + predicted (union)"
"POPDC2","predicted (union)"
"POTED","predicted (intersection) + predicted (union)"
"POTEI","predicted (union)"
"POU2AF1","predicted (union)"
"POU2F1","predicted (intersection) + predicted (union)"
"POU2F2","predicted (union)"
"POU3F2","predicted (union)"
"POU3F3","predicted (union)"
"POU4F1","predicted (union)"
"POU4F2","predicted (intersection) + predicted (union)"
"PPA1","experimental (all) + predicted (union)"
"PPARGC1A","predicted (intersection) + predicted (union)"
"PPARGC1B","predicted (union)"
"PPAT","predicted (union)"
"PPEF1","predicted (intersection) + predicted (union)"
"PPFIA1","predicted (union)"
"PPFIBP1","predicted (union)"
"PPFIBP2","predicted (union)"
"PPHLN1","predicted (union)"
"PPIA","predicted (union)"
"PPIG","predicted (union)"
"PPIH","predicted (intersection) + predicted (union)"
"PPIL2","predicted (intersection) + predicted (union)"
"PPIL4","predicted (intersection) + predicted (union)"
"PPIL6","predicted (intersection) + predicted (union)"
"PPIP5K2","predicted (intersection) + predicted (union)"
"PPM1A","predicted (intersection) + predicted (union)"
"PPM1B","predicted (intersection) + predicted (union)"
"PPM1E","predicted (intersection) + predicted (union)"
"PPM1H","predicted (union)"
"PPM1K","predicted (union)"
"PPM1L","predicted (intersection) + predicted (union)"
"PPP1CB","predicted (union)"
"PPP1CC","predicted (union)"
"PPP1R12A","predicted (union)"
"PPP1R12B","predicted (intersection) + predicted (union)"
"PPP1R14C","predicted (union)"
"PPP1R15A","predicted (union)"
"PPP1R15B","predicted (union)"
"PPP1R16B","predicted (union)"
"PPP1R1B","predicted (union)"
"PPP1R1C","predicted (intersection) + predicted (union)"
"PPP1R3A","predicted (union)"
"PPP1R3B","predicted (union)"
"PPP1R3C","predicted (union)"
"PPP1R3D","predicted (union)"
"PPP1R3E","predicted (union)"
"PPP1R3F","predicted (union)"
"PPP1R3G","predicted (intersection) + predicted (union)"
"PPP1R9A","predicted (intersection) + predicted (union)"
"PPP2CA","predicted (intersection) + predicted (union)"
"PPP2R1B","predicted (union)"
"PPP2R3A","predicted (union)"
"PPP2R5C","predicted (intersection) + predicted (union)"
"PPP2R5D","predicted (union)"
"PPP3CB","predicted (union)"
"PPP3R2","predicted (union)"
"PPP4R1","predicted (union)"
"PPP4R2","predicted (union)"
"PPP4R4","predicted (intersection) + predicted (union)"
"PPP6C","predicted (union)"
"PPP6R3","predicted (union)"
"PPRC1","predicted (intersection) + predicted (union)"
"PPTC7","predicted (intersection) + predicted (union)"
"PPWD1","predicted (union)"
"PQLC1","predicted (union)"
"PQLC2","predicted (union)"
"PQLC2L","predicted (union)"
"PRAF2","predicted (union)"
"PRCP","predicted (union)"
"PRDM1","predicted (intersection) + predicted (union)"
"PRDM10","predicted (intersection) + predicted (union)"
"PRDM15","predicted (union)"
"PRDM6","predicted (intersection) + predicted (union)"
"PRDM9","predicted (intersection) + predicted (union)"
"PRELID2","predicted (intersection) + predicted (union)"
"PRELP","predicted (union)"
"PREPL","predicted (union)"
"PREX2","predicted (intersection) + predicted (union)"
"PRICKLE2","predicted (union)"
"PRIM1","predicted (intersection) + predicted (union)"
"PRKAA1","predicted (union)"
"PRKAA2","predicted (intersection) + predicted (union)"
"PRKAB2","predicted (intersection) + predicted (union)"
"PRKACB","predicted (intersection) + predicted (union)"
"PRKAR2B","predicted (intersection) + predicted (union)"
"PRKCA","predicted (union)"
"PRKCE","predicted (union)"
"PRKCH","predicted (union)"
"PRKCI","predicted (union)"
"PRKN","predicted (union)"
"PRKRA","predicted (union)"
"PRKX","predicted (intersection) + predicted (union)"
"PRMT2","predicted (intersection) + predicted (union)"
"PRMT6","predicted (intersection) + predicted (union)"
"PRMT9","predicted (union)"
"PRND","predicted (union)"
"PROM1","experimental (strong) + experimental (all)"
"PROM2","predicted (union)"
"PRORP","predicted (intersection) + predicted (union)"
"PROS1","predicted (intersection) + predicted (union)"
"PROSER1","predicted (union)"
"PROSER2","predicted (union)"
"PROSER3","predicted (intersection) + predicted (union)"
"PROZ","predicted (union)"
"PRPF38A","predicted (union)"
"PRPF38B","predicted (intersection) + predicted (union)"
"PRPF40A","predicted (intersection) + predicted (union)"
"PRPF4B","predicted (union)"
"PRPS1","predicted (union)"
"PRPS1L1","predicted (union)"
"PRPS2","predicted (intersection) + predicted (union)"
"PRPSAP2","predicted (intersection) + predicted (union)"
"PRR14","predicted (union)"
"PRR14L","predicted (intersection) + predicted (union)"
"PRR15L","predicted (union)"
"PRR18","predicted (union)"
"PRR27","predicted (intersection) + predicted (union)"
"PRR29","predicted (union)"
"PRR9","predicted (union)"
"PRRC1","predicted (union)"
"PRRG1","predicted (union)"
"PRRG4","predicted (union)"
"PRRT2","predicted (union)"
"PRRX1","predicted (intersection) + predicted (union)"
"PRSS12","predicted (union)"
"PRSS35","predicted (intersection) + predicted (union)"
"PRSS38","predicted (union)"
"PRTG","predicted (intersection) + predicted (union)"
"PRUNE2","predicted (intersection) + predicted (union)"
"PRX","predicted (union)"
"PRXL2A","predicted (intersection) + predicted (union)"
"PRXL2C","predicted (union)"
"PSD3","predicted (intersection) + predicted (union)"
"PSEN1","predicted (intersection) + predicted (union)"
"PSG8","predicted (union)"
"PSIP1","predicted (union)"
"PSKH1","predicted (union)"
"PSMA5","predicted (union)"
"PSMB1","predicted (union)"
"PSMB11","predicted (intersection) + predicted (union)"
"PSMB2","predicted (union)"
"PSMB7","predicted (union)"
"PSMC4","predicted (union)"
"PSMD1","predicted (union)"
"PSMD14","predicted (union)"
"PSMD2","predicted (union)"
"PSMD5","predicted (union)"
"PSMD9","predicted (union)"
"PSMF1","predicted (intersection) + predicted (union)"
"PSMG1","predicted (intersection) + predicted (union)"
"PSMG3","predicted (union)"
"PSORS1C2","predicted (union)"
"PSTPIP1","predicted (intersection) + predicted (union)"
"PSTPIP2","predicted (union)"
"PTAFR","predicted (union)"
"PTAR1","predicted (union)"
"PTBP2","predicted (intersection) + predicted (union)"
"PTBP3","predicted (union)"
"PTCD1","predicted (union)"
"PTCD2","predicted (union)"
"PTCD3","predicted (intersection) + predicted (union)"
"PTCH1","predicted (union)"
"PTCHD1","predicted (union)"
"PTCHD3","predicted (union)"
"PTCHD4","predicted (union)"
"PTDSS2","predicted (union)"
"PTEN","predicted (intersection) + predicted (union)"
"PTER","predicted (intersection) + predicted (union)"
"PTGDR","predicted (intersection) + predicted (union)"
"PTGDR2","predicted (union)"
"PTGER2","predicted (union)"
"PTGER4","predicted (intersection) + predicted (union)"
"PTGES","predicted (union)"
"PTGFR","predicted (intersection) + predicted (union)"
"PTGS1","predicted (intersection) + predicted (union)"
"PTGS2","predicted (union)"
"PTH","predicted (union)"
"PTK2","predicted (union)"
"PTK2B","predicted (union)"
"PTPDC1","predicted (union)"
"PTPN11","predicted (intersection) + predicted (union)"
"PTPN14","predicted (intersection) + predicted (union)"
"PTPN18","predicted (union)"
"PTPN2","predicted (union)"
"PTPN20","predicted (union)"
"PTPN22","predicted (intersection) + predicted (union)"
"PTPN3","predicted (union)"
"PTPN4","predicted (intersection) + predicted (union)"
"PTPN7","predicted (intersection) + predicted (union)"
"PTPRB","predicted (intersection) + predicted (union)"
"PTPRE","predicted (union)"
"PTPRG","predicted (intersection) + predicted (union)"
"PTPRJ","predicted (union)"
"PTPRN2","predicted (union)"
"PTPRO","predicted (union)"
"PTPRR","predicted (union)"
"PTPRT","predicted (intersection) + predicted (union)"
"PTRH1","predicted (intersection) + predicted (union)"
"PTRH2","predicted (union)"
"PTRHD1","predicted (union)"
"PTTG1IP","predicted (union)"
"PTX3","predicted (union)"
"PUM2","predicted (union)"
"PURA","predicted (union)"
"PURB","predicted (intersection) + predicted (union)"
"PURG","predicted (union)"
"PUS10","predicted (intersection) + predicted (union)"
"PUS7L","predicted (intersection) + predicted (union)"
"PVR","predicted (union)"
"PWWP2A","predicted (union)"
"PWWP3B","predicted (union)"
"PXDN","predicted (union)"
"PXK","predicted (union)"
"PYCR2","predicted (union)"
"PYGB","predicted (union)"
"PYGO1","predicted (union)"
"PYHIN1","predicted (union)"
"QDPR","predicted (union)"
"QKI","predicted (intersection) + predicted (union)"
"QPCTL","predicted (intersection) + predicted (union)"
"QPRT","predicted (intersection) + predicted (union)"
"QRFPR","predicted (union)"
"QRSL1","predicted (union)"
"QSER1","predicted (union)"
"QSOX1","predicted (intersection) + predicted (union)"
"QTRT2","predicted (union)"
"R3HCC1L","predicted (union)"
"R3HDM2","predicted (union)"
"RAB10","predicted (union)"
"RAB11A","predicted (intersection) + predicted (union)"
"RAB11B","predicted (intersection) + predicted (union)"
"RAB11FIP1","predicted (union)"
"RAB14","predicted (intersection) + predicted (union)"
"RAB18","predicted (intersection) + predicted (union)"
"RAB1A","predicted (intersection) + predicted (union)"
"RAB21","predicted (union)"
"RAB22A","predicted (intersection) + predicted (union)"
"RAB23","predicted (union)"
"RAB27A","predicted (union)"
"RAB27B","predicted (union)"
"RAB29","predicted (intersection) + predicted (union)"
"RAB30","predicted (union)"
"RAB33B","predicted (union)"
"RAB39A","predicted (union)"
"RAB3B","predicted (intersection) + predicted (union)"
"RAB3C","predicted (union)"
"RAB3D","predicted (union)"
"RAB3GAP1","predicted (union)"
"RAB3GAP2","predicted (union)"
"RAB3IL1","predicted (union)"
"RAB3IP","predicted (intersection) + predicted (union)"
"RAB4A","predicted (union)"
"RAB5B","predicted (union)"
"RAB6A","predicted (intersection) + predicted (union)"
"RAB6B","predicted (intersection) + predicted (union)"
"RAB6C","predicted (intersection) + predicted (union)"
"RAB7A","predicted (union)"
"RAB8B","predicted (union)"
"RAB9B","predicted (intersection) + predicted (union)"
"RABGAP1L","predicted (intersection) + predicted (union)"
"RABGEF1","predicted (union)"
"RACGAP1","predicted (intersection) + predicted (union)"
"RAD50","predicted (intersection) + predicted (union)"
"RAD51","predicted (union)"
"RAD51B","predicted (intersection) + predicted (union)"
"RAD51C","predicted (intersection) + predicted (union)"
"RAD51D","predicted (intersection) + predicted (union)"
"RAD54B","predicted (union)"
"RAD54L2","predicted (union)"
"RAD9B","predicted (union)"
"RAE1","predicted (intersection) + predicted (union)"
"RAET1E","predicted (union)"
"RAG1","predicted (intersection) + predicted (union)"
"RALA","predicted (union)"
"RALB","predicted (intersection) + predicted (union)"
"RALGPS2","predicted (intersection) + predicted (union)"
"RALY","predicted (intersection) + predicted (union)"
"RAMP3","predicted (union)"
"RAN","predicted (union)"
"RANBP10","predicted (union)"
"RANBP2","predicted (union)"
"RANBP3","predicted (intersection) + predicted (union)"
"RANBP3L","predicted (intersection) + predicted (union)"
"RANBP6","predicted (union)"
"RAP1A","predicted (union)"
"RAP1GDS1","predicted (union)"
"RAP2A","predicted (intersection) + predicted (union)"
"RAP2B","predicted (union)"
"RAPGEF5","predicted (union)"
"RAPH1","predicted (union)"
"RARG","predicted (intersection) + predicted (union)"
"RASA2","predicted (union)"
"RASA4","predicted (union)"
"RASAL3","predicted (union)"
"RASEF","predicted (union)"
"RASGRF2","predicted (union)"
"RASGRP3","predicted (union)"
"RASSF6","predicted (intersection) + predicted (union)"
"RASSF8","predicted (union)"
"RASSF9","predicted (union)"
"RAVER2","predicted (union)"
"RAX","predicted (union)"
"RAX2","predicted (intersection) + predicted (union)"
"RB1","predicted (union)"
"RB1CC1","predicted (union)"
"RBAK","predicted (intersection) + predicted (union)"
"RBBP4","predicted (intersection) + predicted (union)"
"RBBP6","predicted (union)"
"RBBP8","predicted (union)"
"RBBP9","predicted (intersection) + predicted (union)"
"RBFOX1","predicted (intersection) + predicted (union)"
"RBFOX2","predicted (union)"
"RBFOX3","predicted (union)"
"RBL1","predicted (union)"
"RBM11","predicted (union)"
"RBM12","predicted (union)"
"RBM12B","predicted (union)"
"RBM17","predicted (intersection) + predicted (union)"
"RBM18","predicted (union)"
"RBM20","predicted (union)"
"RBM22","predicted (union)"
"RBM24","predicted (union)"
"RBM25","predicted (union)"
"RBM27","predicted (intersection) + predicted (union)"
"RBM28","predicted (intersection) + predicted (union)"
"RBM3","predicted (intersection) + predicted (union)"
"RBM38","predicted (union)"
"RBM4","predicted (union)"
"RBM41","predicted (union)"
"RBM43","predicted (union)"
"RBM44","predicted (intersection) + predicted (union)"
"RBM46","predicted (intersection) + predicted (union)"
"RBM7","predicted (union)"
"RBMS1","predicted (intersection) + predicted (union)"
"RBMX","predicted (intersection) + predicted (union)"
"RBMX2","predicted (union)"
"RBMXL1","predicted (intersection) + predicted (union)"
"RBMXL2","predicted (union)"
"RBMXL3","predicted (union)"
"RBP2","predicted (union)"
"RBP4","predicted (intersection) + predicted (union)"
"RBPMS","predicted (intersection) + predicted (union)"
"RBSN","predicted (union)"
"RCBTB1","predicted (union)"
"RCCD1","predicted (union)"
"RCN1","predicted (intersection) + predicted (union)"
"RCOR1","predicted (intersection) + predicted (union)"
"RECQL","predicted (union)"
"RECQL5","predicted (union)"
"REEP1","predicted (union)"
"REEP3","predicted (intersection) + predicted (union)"
"REEP5","predicted (intersection) + predicted (union)"
"REL","predicted (union)"
"RELB","predicted (union)"
"RELCH","predicted (union)"
"RELL1","predicted (intersection) + predicted (union)"
"RELN","predicted (intersection) + predicted (union)"
"REPIN1","predicted (union)"
"REPS1","predicted (union)"
"REPS2","predicted (intersection) + predicted (union)"
"RERG","predicted (union)"
"RESF1","predicted (intersection) + predicted (union)"
"REST","predicted (union)"
"RET","predicted (union)"
"RETREG2","predicted (intersection) + predicted (union)"
"RETSAT","predicted (intersection) + predicted (union)"
