"Target","Evidence"
"ZNF557","predicted (intersection) + predicted (union)"
"ZNF558","predicted (union)"
"ZNF559","predicted (union)"
"ZNF559-ZNF177","predicted (intersection) + predicted (union)"
"ZNF560","predicted (union)"
"ZNF561","predicted (union)"
"ZNF562","predicted (union)"
"ZNF564","predicted (union)"
"ZNF568","predicted (intersection) + predicted (union)"
"ZNF574","predicted (union)"
"ZNF576","predicted (union)"
"ZNF578","predicted (intersection) + predicted (union)"
"ZNF583","predicted (intersection) + predicted (union)"
"ZNF584","predicted (union)"
"ZNF585B","predicted (intersection) + predicted (union)"
"ZNF586","predicted (union)"
"ZNF587","predicted (union)"
"ZNF592","predicted (intersection) + predicted (union)"
"ZNF598","predicted (union)"
"ZNF599","predicted (union)"
"ZNF605","predicted (union)"
"ZNF606","predicted (intersection) + predicted (union)"
"ZNF607","predicted (union)"
"ZNF609","predicted (union)"
"ZNF613","predicted (union)"
"ZNF618","predicted (union)"
"ZNF619","predicted (intersection) + predicted (union)"
"ZNF620","predicted (union)"
"ZNF621","experimental (all) + predicted (union)"
"ZNF622","predicted (union)"
"ZNF625","predicted (intersection) + predicted (union)"
"ZNF626","predicted (union)"
"ZNF627","predicted (union)"
"ZNF629","predicted (intersection) + predicted (union)"
"ZNF638","predicted (union)"
"ZNF641","predicted (union)"
"ZNF652","predicted (intersection) + predicted (union)"
"ZNF655","predicted (intersection) + predicted (union)"
"ZNF660","predicted (intersection) + predicted (union)"
"ZNF668","predicted (union)"
"ZNF674","predicted (union)"
"ZNF675","predicted (intersection) + predicted (union)"
"ZNF676","predicted (union)"
"ZNF680","predicted (intersection) + predicted (union)"
"ZNF681","predicted (intersection) + predicted (union)"
"ZNF682","predicted (union)"
"ZNF688","predicted (intersection) + predicted (union)"
"ZNF69","predicted (union)"
"ZNF695","predicted (union)"
"ZNF696","predicted (union)"
"ZNF699","predicted (union)"
"ZNF70","predicted (intersection) + predicted (union)"
"ZNF703","experimental (all) + predicted (intersection) + predicted (union)"
"ZNF704","predicted (intersection) + predicted (union)"
"ZNF706","predicted (union)"
"ZNF709","predicted (union)"
"ZNF710","predicted (union)"
"ZNF726","predicted (union)"
"ZNF736","predicted (intersection) + predicted (union)"
"ZNF737","predicted (intersection) + predicted (union)"
"ZNF738","predicted (union)"
"ZNF747","predicted (union)"
"ZNF749","predicted (union)"
"ZNF750","predicted (union)"
"ZNF75A","predicted (union)"
"ZNF763","predicted (intersection) + predicted (union)"
"ZNF765","predicted (union)"
"ZNF766","predicted (intersection) + predicted (union)"
"ZNF770","predicted (union)"
"ZNF772","predicted (union)"
"ZNF773","predicted (union)"
"ZNF776","predicted (intersection) + predicted (union)"
"ZNF778","predicted (union)"
"ZNF782","predicted (union)"
"ZNF783","predicted (union)"
"ZNF789","predicted (intersection) + predicted (union)"
"ZNF790","predicted (intersection) + predicted (union)"
"ZNF791","predicted (intersection) + predicted (union)"
"ZNF792","predicted (intersection) + predicted (union)"
"ZNF793","predicted (intersection) + predicted (union)"
"ZNF80","predicted (union)"
"ZNF804B","predicted (union)"
"ZNF81","predicted (intersection) + predicted (union)"
"ZNF813","predicted (intersection) + predicted (union)"
"ZNF816-ZNF321P","predicted (union)"
"ZNF829","predicted (union)"
"ZNF835","predicted (union)"
"ZNF84","predicted (union)"
"ZNF841","predicted (union)"
"ZNF845","predicted (union)"
"ZNF85","predicted (union)"
"ZNF875","predicted (intersection) + predicted (union)"
"ZNF91","predicted (union)"
"ZNF99","predicted (union)"
"ZNFX1","predicted (union)"
"ZNHIT6","predicted (intersection) + predicted (union)"
"ZNRD1","predicted (union)"
"ZNRF3","predicted (intersection) + predicted (union)"
"ZPBP2","predicted (intersection) + predicted (union)"
"ZPR1","predicted (intersection) + predicted (union)"
"ZRANB1","predicted (intersection) + predicted (union)"
"ZRANB2","predicted (union)"
"ZSCAN18","predicted (intersection) + predicted (union)"
"ZSCAN2","predicted (union)"
"ZSCAN22","predicted (intersection) + predicted (union)"
"ZSCAN30","predicted (union)"
"ZSCAN32","predicted (union)"
"ZWILCH","predicted (union)"
"ZXDB","predicted (union)"
"ZXDC","predicted (intersection) + predicted (union)"
"ZYG11B","experimental (all) + predicted (intersection) + predicted (union)"
"ZZZ3","predicted (union)"
